factual_id,name,address,address_extended,po_box,locality,region,post_town,admin_region,postcode,country,tel,fax,latitude,longitude,neighborhood,website,email,category_ids,category_labels,status,chain_name,chain_id
9a847dc9-17d4-4208-840f-20f32cbd4c5f,Lot 44,Spring St,,,Los Angeles,CA,,,,us,,,33.71517,-118.299545,Miraleste#Fort Macarthur#San Pedro,,,347,Social#Food and Dining#Restaurants,1,,null
6ba2ae1c-9b2d-471c-a865-975ed61def5c,Thrifty Ice Cream,226 N Larchmont Blvd,,,Los Angeles,CA,,,90004,us,(323) 467-1397,,34.075227,-118.323466,Larchmont#Greater Wilshire#Hancock Park,,,347,Social#Food and Dining#Restaurants,1,,null
4fe97643-6ed9-4aa3-bf4e-1b44af609324,El Autentico Inca's Bakery and Cafe,1325 Venice Blvd,Ste A,,Los Angeles,CA,,,90006,us,(213) 381-1768,,34.043266,-118.282523,Pico-Union,,,347,Social#Food and Dining#Restaurants,1,,null
b0998af0-a018-4096-82c8-3201567cc9ee,Thai Seafood,5615 Hollywood Blvd,,,Los Angeles,CA,,,90028,us,(323) 461-7053,,34.101842,-118.311882,Hollywood#Hollywood Studio District#Santa Western#Thai Town#Little Tokyo#Civic Center#Downtown Los Angeles#Historic Core#Central LA,,,347,Social#Food and Dining#Restaurants,1,,null
6e90a85c-1394-4ce3-9882-dbfc577a7b21,Tommy's Restaurant,4710 Fountain Ave,,,Los Angeles,CA,,,90029,us,(323) 953-1580,,34.095433,-118.292103,Historic Core#Civic Center#Little Tokyo#Downtown Los Angeles#East Hollywood#Little Armenia,http://www.tommyscoventry.com,,347,Social#Food and Dining#Restaurants,1,,null
a864d805-8c09-4b3f-b937-01a436abd1a3,San Ysidro Restaurant Y Pupuseria,1051 W Washington Blvd,,,Los Angeles,CA,,,90015,us,(213) 747-8570,,34.038289,-118.280477,Pico-Union,,,347,Social#Food and Dining#Restaurants,1,,null
2b60a900-0355-012f-b33e-003048cacd48,Tacos Estilo DF,4433 S Alameda St,,,Los Angeles,CA,,,90058,us,(323) 231-6123,,34.003142,-118.240084,Pueblo del Rio Public Housing#Vernon,,,347,Social#Food and Dining#Restaurants,1,,null
11b2e13d-89f9-4ad7-b707-a260c5a6932a,Inamjang,300 S Hobart Blvd,,,Los Angeles,CA,,,90020,us,(213) 386-8400,,34.068469,-118.305171,Historic Core#Civic Center#Little Tokyo#Downtown Los Angeles#Wilshire#Wilshire Center,,,347,Social#Food and Dining#Restaurants,1,,null
82244f5c-9bda-4876-a18e-3d3f7074b348,Two Guys From Italy,,,,Los Angeles,CA,,,90042,us,(323) 254-0404,,34.10585,-118.23766,East LA#Glassell Park#Elysian Valley,,,347,Social#Food and Dining#Restaurants,1,,null
4fafa3f3-9407-4821-833f-346903cb6296,Classic Catering,1000 E 7th St,,,Los Angeles,CA,,,90021,us,(323) 683-1474,,34.038514,-118.243737,Downtown Los Angeles#Financial District#Bunker Hill#Foy#Westlake#Skid Row,,,347,Social#Food and Dining#Restaurants,1,,null
459a8d65-7c52-4150-978d-2b190edc52da,Il Euk JO Japanese Restaurant,3418 W 8th St,,,Los Angeles,CA,,,90005,us,(213) 381-7282,,34.057563,-118.303742,Koreatown#Historic Core#Little Tokyo#Downtown Los Angeles#Civic Center#Mid-Wilshire#Wilshire Center,,,347,Social#Food and Dining#Restaurants,1,,null
7495f09d-84e0-46e0-a9ca-2eacdf7cc2f8,Golden Thai Bar BQ,2256 Colorado Blvd,Ste 112,,Los Angeles,CA,,,90041,us,(323) 254-4117,,34.139013,-118.215655,Eagle Rock#Colorado Boulevard#East LA,,,347,Social#Food and Dining#Restaurants,1,,null
848312e1-145b-4da3-87f6-caff068db860,Sizzlin Kabob,3500 Wilshire Blvd,Fl 2,,Los Angeles,CA,,,90010,us,(213) 380-4510,,34.061757,-118.300567,Koreatown#Wilshire Center#Greater Wilshire#Mid-Wilshire#Central LA#Wilshire Center / Koreatown,,,347,Social#Food and Dining#Restaurants,1,,null
49f6d7bc-69ef-40d7-acf4-bd3322c36f52,Tribal Cafe,1651 W Temple St,,,Los Angeles,CA,,,90026,us,(213) 483-4458,,34.068668,-118.262619,Angelino Heights#Westlake#Central LA#Silver Lake#Silverlake-Echo Park#Little Tokyo#Historic Core#Downtown Los Angeles#Civic Center#Core-columbia#Samuel Fox Lofts#Columbia#Downtown#Central San Diego#Gaslamp#Core#Echo Park#Eagle Rock,http://www.tribalcafe.com,,347,Social#Food and Dining#Restaurants,1,,null
1c03b24e-da13-4b23-9916-f2a0e5502dc1,Novel Ingredient Services,5310 Beethoven St,,,Los Angeles,CA,,,90066,us,(310) 306-2204,,33.978269,-118.422274,Del Rey#Playa Vista,,,347,Social#Food and Dining#Restaurants,1,,null
08e19958-2b7b-4311-b1b9-a4f85d888409,Calif . Crisp,121 N La Cienega Blvd,,,Los Angeles,CA,,,90048,us,(310) 659-1022,,34.074311,-118.376636,Miracle Mile#Briggs#Fairfax District#West Beverly#hollywood,http://www.californiacrisp.com/beverly%20center.htm,,347,Social#Food and Dining#Restaurants,1,,null
0c8f83fc-89a1-4ceb-a1ff-3663e434eddb,Togo's,6756 Hollywood Blvd,,,Los Angeles,CA,,,90028,us,(323) 462-1322,,34.101533,-118.338254,Yucca Corridor#Hollywood#Hollywood Heights,,,347,Social#Food and Dining#Restaurants,1,,null
76fe8f1d-74c5-431b-9e5b-0aea97dcaa55,Chubby To Go,2312 W 48th St,,,Los Angeles,CA,,,90043,us,(323) 298-7874,,33.999942,-118.318445,Hyde Park#Downtown Los Angeles#Civic Center#Historic Core#Little Tokyo,,,347,Social#Food and Dining#Restaurants,1,,null
22730581-b93f-4b0e-8a57-1190fa3b5e6f,Thirsty Pockets,316 W 2nd St,Ste 202,,Los Angeles,CA,,,90012,us,(213) 617-2867,,34.052471,-118.247047,Civic Center#Historic Core#Downtown Los Angeles#Little Tokyo#Jewelry District#Chinatown-Little Tokyo,,,347,Social#Food and Dining#Restaurants,1,,null
16de0287-18c8-4e33-84d2-ad9bf09c41a4,Cupids Hotdog of Hollywood,6801 Hollywood Blvd,,,Los Angeles,CA,,,90028,us,(323) 469-0300,,34.101558,-118.338826,Hollywood#Hollywood Heights#Tarzana#Little Tokyo#Downtown Los Angeles#Civic Center#Historic Core,,,347,Social#Food and Dining#Restaurants,1,,null
07578acd-2d5b-461f-9337-aefb3e2cf825,Mr Taco,600 S Alvarado St,,,Los Angeles,CA,,,90057,us,(213) 483-4640,,34.059315,-118.274828,Westlake,,,347,Social#Food and Dining#Restaurants,1,,null
2cd0e015-4004-4c8d-8a69-43176a8490c3,Tony's Cafe,610 S Broadway,,,Los Angeles,CA,,,90014,us,(213) 688-8333,,34.046407,-118.251976,Downtown Los Angeles#Jewelry District#Gallery Row#Downtown#Historic Core#Civic Center#Little Tokyo,,,347,Social#Food and Dining#Restaurants,1,,null
c810630a-d0e1-4ec4-b37f-2f60384ecde8,Islander,6115 Santa Monica Blvd,Ste B,,Los Angeles,CA,,,90038,us,(310) 466-4979,,34.09097,-118.322659,Hollywood#Wilcox#Hollywood Studio District#Central LA,,,347,Social#Food and Dining#Restaurants,1,,null
b4cb9f88-5656-4a0c-912c-8945c96b6878,Broad Daylight Productions,1211 Sunset Plaza Dr,,,Los Angeles,CA,,,90069,us,(310) 652-3800,,34.092692,-118.380078,Crescent#West Hollywood North#Benedict Canyon#West Hollywood,,,347,Social#Food and Dining#Restaurants,1,,null
bc7e9057-2fbe-40e2-8d39-1e359d7cfa4a,Vegan Glory. Rfd. Chaya,,,,Los Angeles,CA,,,90048,us,(310) 555-5555,,34.075115,-118.383446,West Hollywood West#Briggs#WeHo#Fairfax District#West Beverly,http://www.veganglory.com,,347,Social#Food and Dining#Restaurants,1,,null
b6364d16-7a5b-4feb-a030-7d03dfede621,B1 Breadshop,2301 E 7th St,,,Los Angeles,CA,,,90023,us,(323) 263-3788,,34.034556,-118.222539,Boyle Heights#Civic Center#Downtown Los Angeles#Little Tokyo#Historic Core#downtown,http://www.b1breadshop.com,,347,Social#Food and Dining#Restaurants,1,,null
59a0e1d5-fdd5-46d1-9e83-53d3e9a10b56,Jaso Enterprise,401 S Western Ave,,,Los Angeles,CA,,,90020,us,(213) 388-4533,,34.066707,-118.309175,Central LA#Wilshire Center / Koreatown#Sanford#Koreatown#Wilshire Center#Wilshire,,,347,Social#Food and Dining#Restaurants,1,,null
ddfe1610-d829-012e-561a-003048cad9da,IHOP,12115 Ohio Ave,,,Los Angeles,CA,,,90025,us,(310) 826-3865,,34.040133,-118.463128,Sawtelle#West L.A.#thewestsidecity#West Los Angeles,http://www.ihop.com,,347,Social#Food and Dining#Restaurants,1,,null
524dd326-f6b0-4375-a8be-4914f73f1479,Ann's Creative Bakery,6601 S Normandie Ave,,,Los Angeles,CA,,,90044,us,(323) 759-9883,,33.978959,-118.300465,Athens,,,347,Social#Food and Dining#Restaurants,1,,null
9be66a89-8186-47a5-9789-a2051c798d29,88 Chinese and Sushi,5658 Sepulveda Blvd,Ste 101,,Los Angeles,CA,,,90230,us,(818) 997-7118,,,,West Van Nuys Lake Balbos#Van Nuys,,,347,Social#Food and Dining#Restaurants,1,,null
873a5bc8-2a9e-4bdb-acf5-5e69e2d6d079,Big Man Bakes,633 W 5th St,,,Los Angeles,CA,,,90071,us,(213) 622-2127,,34.050919,-118.25423,Jewelry District#Bunker Hill#Downtown Los Angeles#Financial District#Foy#Westlake#Downtown,http://bigmanbakes.com,,347,Social#Food and Dining#Restaurants,1,,null
eb180051-947d-4258-889d-d826dae1f56e,Trimana,11111 Santa Monica Blvd,,,Los Angeles,CA,,,90025,us,(310) 479-6312,,34.04761,-118.444521,West L.A.#Westwood#Little Persia,http://www.trimana.com,,347,Social#Food and Dining#Restaurants,1,,null
d74b1570-8fef-4aa1-9663-d93eed4fcddd,Stamp Proper Foods,4500 Los Feliz Blvd,,,Los Angeles,CA,,,90027,us,(323) 953-5181,,34.111393,-118.287888,,http://www.stampproperfoods.com,,347,Social#Food and Dining#Restaurants,1,,null
77803c45-4bcc-402a-babf-d815991015c5,Babycakes NYC,236 N Larchmont Blvd,,,Los Angeles,CA,,,90004,us,(855) 462-2292,,34.075742,-118.323606,Larchmont#Greater Wilshire#Little Tokyo#Downtown Los Angeles#Civic Center#Historic Core#Mid-City West#midwilshire,http://www.babycakesnyc.com,,347,Social#Food and Dining#Restaurants,1,,null
71d58200-bef8-012e-5614-003048cad9da,Cristo Rey,2901 Whittier Blvd,,,Los Angeles,CA,,,90023,us,(323) 265-9234,,34.031263,-118.208667,Boyle Heights,,,347,Social#Food and Dining#Restaurants,1,,null
36ed2ce2-1b37-48d7-9a7b-5f5023cd2122,Lucky's Snack Shop,233 E 5th St,,,Los Angeles,CA,,,90013,us,(213) 688-9069,,34.045517,-118.24638,Historic Core#Little Tokyo#Downtown Los Angeles#Gallery Row#Toy District#Financial District#Downtown#Central LA#Civic Center,,,347,Social#Food and Dining#Restaurants,1,,null
3d5e6552-0be7-494a-b709-b7220378e637,Sanmi Restaurant,830 Maple Ave,,,Los Angeles,CA,,,90014,us,(213) 488-0004,,34.040279,-118.251768,Gallery Row#Fashion District#Historic Core#Downtown Los Angeles,,,347,Social#Food and Dining#Restaurants,1,,null
a1d3b995-6dbd-4a14-97e2-53ef2aa9c43f,Terrace,301 S Western Ave,Ste 209,,Los Angeles,CA,,,90020,us,(213) 387-2846,,34.068846,-118.309265,Koreatown#Wilshire Center#Wilshire#Hancock Park#Little Tokyo#Historic Core#Downtown Los Angeles#Civic Center,http://www.skylineterraceapts.com,,347,Social#Food and Dining#Restaurants,1,,null
dfe64f2f-df79-4d02-ad51-76f17e8ca5ce,Pampanga Cafe and Restaurant,4963 W Sunset Blvd,,,Los Angeles,CA,,,90027,us,(323) 953-8386,,34.098239,-118.297711,East Hollywood#Little Armenia,,,347,Social#Food and Dining#Restaurants,1,,null
f65cade8-e9ee-44e3-b95c-e53efec10d5d,Emil's Swiss Pastry,1567 Barry Ave,,,Los Angeles,CA,,,90025,us,(310) 820-2666,,34.043643,-118.454508,Sawtelle#West L.A.#Rustic Canyon#Brentwood,http://www.emilsswisspastry.com,,347,Social#Food and Dining#Restaurants,1,,null
d377053a-c4de-492d-a4d9-6833e9837ad3,Campos Famous Burritos,2404 S Barrington Ave,,,Los Angeles,CA,,,90064,us,(310) 479-5383,,34.031503,-118.445412,Sawtelle#West L.A.#Westdale#Rancho Park,,,347,Social#Food and Dining#Restaurants,1,,null
a87bf438-ccbc-4d67-ae16-7ec9b812913d,Magic Wok,1016 N Vermont Ave,,,Los Angeles,CA,,,90029,us,(323) 913-0745,,34.089989,-118.29144,East Hollywood#Vermont,,,347,Social#Food and Dining#Restaurants,1,,null
751e1370-1e18-012f-0643-0030487f54d8,Progresssive Pizza Trends,2049 Century Park E,,,Los Angeles,CA,,,90067,us,(310) 286-6806,,34.059112,-118.412766,Century City#Golden Triangle#Westside Village,,,347,Social#Food and Dining#Restaurants,1,,null
3bca443f-9cd7-4315-88ce-18eb4969eff9,Salem Cafe,1025 S Fairfax Ave,,,Los Angeles,CA,,,90019,us,(323) 934-0422,,34.057536,-118.36431,Little Ethiopia#Carthay Circle#Mid City West#Park la Brea#Miracle Mile#Farmer Market#Mid Wilshire-South,,,347,Social#Food and Dining#Restaurants,1,,null
2c9528a6-81f0-4f7e-a49e-228d861f433e,Bobaloca,10946 Weyburn Ave,,,Los Angeles,CA,,,90024,us,(310) 443-8911,,34.062517,-118.446871,Westwood#West LA#Westwood Village#Norma Triangle#Benedict Canyon#Historic Core#Downtown Los Angeles#Little Tokyo#Civic Center#thewestsidecity,http://www.bobaloca.com,,347,Social#Food and Dining#Restaurants,1,,null
02cd799a-7987-41a3-be84-685403f7c524,Mongolian Grill,3650 W Martin Luther King Jr Blvd,,,Los Angeles,CA,,,90008,us,(323) 295-2916,,34.01171,-118.336791,,,,347,Social#Food and Dining#Restaurants,1,,null
5cedf7b6-a1bf-46ec-a173-c60a0775b6c7,Elderberries,7564 W Sunset Blvd,,,Los Angeles,CA,,,90046,us,(323) 851-0700,,34.097888,-118.354499,Sunset Hills#Hollywood#Little Tokyo#Historic Core#Civic Center#Downtown Los Angeles#Central LA,http://elderberries.wordpress.com,,347,Social#Food and Dining#Restaurants,1,,null
40c8c879-95a0-4246-9b5b-d6db411cddf8,Radisson At Lax Airport,6225 W Century Blvd,,,Los Angeles,CA,,,90045,us,(310) 670-9000,,33.945601,-118.392859,Westchester#Playa Del Rey,,,347,Social#Food and Dining#Restaurants,1,,null
d594cc0c-2530-4637-ba26-409f76a1c533,Juniors Restaurant,2999 Overland Ave,,,Los Angeles,CA,,,90064,us,(310) 839-8085,,34.032643,-118.417983,Cheviot Hills#Rancho Park,http://www.jrsdeli.com,,347,Social#Food and Dining#Restaurants,1,,null
4efd4ef8-ccd1-4408-82c9-7166d58a5ee2,Restaurant Santa Cecilia,,,,Los Angeles,CA,,,90033,us,(323) 980-0716,,34.047739,-118.219314,Boyle Heights,,,347,Social#Food and Dining#Restaurants,1,,null
ba835a01-a54e-457e-bfde-fbc2ad0e888c,H and B Soulfood,9110 1/2 Avalon Blvd,,,Los Angeles,CA,,,90003,us,(323) 242-0532,,33.953391,-118.264808,South Los Angeles (South Central)#South LA#South Central LA,,,347,Social#Food and Dining#Restaurants,1,,null
0124d1c7-4fa1-4724-94e0-7f8f16b76397,Teriyaki Etc,910 Figueroa Ter,,,Los Angeles,CA,,,90012,us,(310) 478-1345,,34.066708,-118.244133,Chinatown#Chinatown-Little Tokyo#Little Tokyo#Civic Center#Historic Core#Downtown Los Angeles,,,347,Social#Food and Dining#Restaurants,1,,null
7c01f529-d703-4d94-ab14-4a345554bc26,Ramen Jinya,2208 Sawtelle Blvd,,,Los Angeles,CA,,,90064,us,(310) 481-0977,,34.03789,-118.440894,Home Junction#West L.A.#Sawtelle#Little Tokyo#Downtown Los Angeles#Historic Core#Civic Center#West Los Angeles#thewestsidecity,http://www.jinya-ramenbar.com,,347,Social#Food and Dining#Restaurants,1,,null
0a118f09-956e-4a6e-b64a-8ccea8e48754,The Foundry On Melrose,7465 Melrose Ave,,,Los Angeles,CA,,,90046,us,(323) 651-0915,,34.083714,-118.352713,Hollywood#Melrose District#Bicentennial#Downtown Los Angeles#Central LA#Melrose#Historic Core#Little Tokyo#Civic Center#Mid City West#WeHo#Briggs#Crescent#Norma Triangle#Old Bank District#West Hollywood,http://www.thefoundryonmelrose.com,info@thefoundryonmelrose.com,347,Social#Food and Dining#Restaurants,1,,null
efc57f62-be06-459f-a870-529601174c4b,Green Burrito,708 S Broadway,,,Los Angeles,CA,,,90014,us,(213) 624-1315,,34.044858,-118.253679,Jewelry District#Downtown Los Angeles#Downtown#Historic Core#Central LA#Fashion District,http://www.carlsjr.com/green_burrito,,347,Social#Food and Dining#Restaurants,1,,null
46b9b9eb-63af-437a-bbed-53132c16600d,Picante Latin Fusion Restaurant,324 E Olympic Blvd,,,Los Angeles,CA,,,90015,us,(213) 765-0201,,34.038718,-118.254675,Fashion District#Downtown Los Angeles,,,347,Social#Food and Dining#Restaurants,1,,null
054f10ea-ca75-43f7-aa86-9f78146efcd3,Maru,12400 Wilshire Blvd,,,Los Angeles,CA,,,90025,us,(310) 820-7240,,34.041938,-118.469833,West L.A.#Northeast#Santa Monica#Westgate,http://www.marusantamonica.com,la@marusantamonica.com,347,Social#Food and Dining#Restaurants,1,,null
416abd85-eaf6-4ebd-b0a6-66b822d21d89,Original Tommy's,4422 W Adams Blvd,,,Los Angeles,CA,,,90016,us,(323) 737-4422,,34.032463,-118.335726,West Adams#Lafayette Square,http://www.originaltommys.com,,347,Social#Food and Dining#Restaurants,1,,null
71e195c0-bef8-012e-5614-003048cad9da,Promenade Bar and Grill,121 S Hope St,,,Los Angeles,CA,,,90012,us,(213) 617-3076,,34.056046,-118.250374,Civic Center#Historic Core#Downtown Los Angeles#Bunker Hill,,,347,Social#Food and Dining#Restaurants,1,,null
6e233bd5-eabf-437a-b828-0dcde56f3e79,Mr Big Burgers,10511 S Grand Ave,,,Los Angeles,CA,,,90003,us,(323) 754-9895,,33.940794,-118.280764,Nadeau#South-Central,,,347,Social#Food and Dining#Restaurants,1,,null
882f709a-0e4b-4f62-b55c-a753d1fbc436,El Chilamatal 2 Restaurant,181 N Avenue 21,,,Los Angeles,CA,,,90031,us,(323) 225-8047,,34.076512,-118.221041,Glendale Junction#Lincoln Heights#Montecito Heights,,,347,Social#Food and Dining#Restaurants,1,,null
7d6f430b-d7d4-4222-b6a6-dc45454ccb9d,Restaurant Row Shrimp,914 E 11th St,,,Los Angeles,CA,,,90021,us,(213) 622-2204,,34.032627,-118.249034,Fashion District#Downtown,,,347,Social#Food and Dining#Restaurants,1,,null
71ecfb90-bef8-012e-5614-003048cad9da,Lilia's Chilean Pebre,2100 Merton Ave,,,Los Angeles,CA,,,90041,us,,,34.138078,-118.213194,Eagle Rock#Colorado Boulevard,,,347,Social#Food and Dining#Restaurants,1,,null
09d136e9-1c28-4608-a92a-e2029be4e9c8,Lupe's #2,4642 E 3rd St,,,Los Angeles,CA,,,90022,us,(323) 266-6881,,34.033174,-118.165547,Belvedere,http://www.lupesno2.com,,347,Social#Food and Dining#Restaurants,1,,null
03d05250-b748-44bf-9463-2028245fc926,Huntington Restaurant,2937 S La Brea Ave,,,Los Angeles,CA,,,90016,us,(510) 528-9074,,34.02806,-118.353305,West Adams,http://www.huntington.org,,347,Social#Food and Dining#Restaurants,1,,null
71dd3f20-bef8-012e-5614-003048cad9da,Chomp Breakfast Club,111 S Grand Ave,,,Los Angeles,CA,,,90012,us,(323) 512-5144,,34.055082,-118.249324,Little Tokyo#Civic Center#Downtown Los Angeles#Bunker Hill#Historic Core,http://www.chompbreakfastclub.com,,347,Social#Food and Dining#Restaurants,1,,null
cee29ee9-da78-4448-9cce-86b2d570b5ef,Feast,12322 Exposition Blvd,,,Los Angeles,CA,,,90064,us,(310) 568-8600,,34.030824,-118.455505,West L.A.#Sawtelle,,,347,Social#Food and Dining#Restaurants,1,,null
6c124fc8-def0-4b3c-8349-1d8e05f8cf83,Lakeview Bistro,404 S Figueroa St,,,Los Angeles,CA,,,90071,us,(213) 612-4897,,34.052895,-118.256146,Westlake#Foy#Bunker Hill#Financial District#Downtown Los Angeles#Downtown,http://www.thebonaventure.com,claudia.lambaren@westin.com,347,Social#Food and Dining#Restaurants,1,,null
e6cc7e64-33e4-4aed-b169-d4f677514024,Kachi Deli Cafe and Grill,1055 Wilshire Blvd,,,Los Angeles,CA,,,90017,us,(213) 482-4898,,34.052255,-118.262548,Bunker Hill#Westlake#Downtown Los Angeles#Foy#Downtown#Central LA#New Downtown#theeastside#Financial District#Jewelry District,http://www.kachidelicafe.com,,347,Social#Food and Dining#Restaurants,1,,null
45325014-9dde-4cd4-8e2f-5635c59fed82,Ping Pong Cafe,5136 Hollywood Blvd,,,Los Angeles,CA,,,90027,us,(323) 913-0255,,34.101663,-118.301601,Thai Town#Hollywood#Historic Core#Downtown Los Angeles#Little Tokyo#Civic Center#Little Armenia,,,347,Social#Food and Dining#Restaurants,1,,null
30827fb5-7ac0-44bd-b72c-92b2a8d7ebd5,Ambala Dhaba Homestyle Indian Food,1718 Westwood Blvd,,,Los Angeles,CA,,,90024,us,(310) 966-1772,(310) 966-1773,34.051477,-118.438305,Westwood#Little Persia,,,347,Social#Food and Dining#Restaurants,1,,null
2df89ff6-f883-46ad-91dc-0fa4069ed6de,Hollywood Tans Hollywood,6362 W Sunset Blvd,,,Los Angeles,CA,,,90028,us,(323) 469-8267,,34.097164,-118.328011,Hollywood,http://www.Hollywoodtans.com,,347,Social#Food and Dining#Restaurants,1,,null
30131d94-8df5-4200-92dc-ddc036b717c5,Rosen Music Studio,3488 W 8th St,,,Los Angeles,CA,,,90005,us,(213) 387-0469,,34.057522,-118.306178,Koreatown#Sanford#Historic Core#Downtown Los Angeles#Little Tokyo#Civic Center#Mid Wilshire,http://www.rosenla.com/index2.php#/home,,347,Social#Food and Dining#Restaurants,1,,null
71e488b0-bef8-012e-5614-003048cad9da,La Familia De Atecozol Restaurants,654 N Hoover St,,,Los Angeles,CA,,,90004,us,(323) 953-8423,,34.082897,-118.284444,Sunset Junction#Civic Center#Downtown Los Angeles#Little Tokyo#Historic Core,,,347,Social#Food and Dining#Restaurants,1,,null
4bbd6699-bd74-446a-98fb-41e165c5d06d,A&W Restaurant,9306 Reseda Blvd,,,Los Angeles,CA,,,91328,us,(818) 882-6668,,,,Northbridge West#Northridge#Playa Del Rey#Westchester,,,347,Social#Food and Dining#Restaurants,1,,null
6031822d-20ff-4dd6-b6b6-fa6b0830ba82,Pupuseria San Sebastian,2705 W Pico Blvd,,,Los Angeles,CA,,,90006,us,(323) 730-8166,,34.047437,-118.297748,Pico Heights#Pico-Union,,,347,Social#Food and Dining#Restaurants,1,,null
76b96b00-1e18-012f-0643-0030487f54d8,James L Cook and Co.,3336 Tica Dr,,,Los Angeles,CA,,,90027,us,(323) 664-1281,,34.114029,-118.280035,Franklin Hills#Los Feliz#Central LA,,,347,Social#Food and Dining#Restaurants,1,,null
0bef0c98-acca-4077-9777-136e3f460792,La Tours of California,6333 W 3rd St,,,Los Angeles,CA,,,90036,us,(323) 937-3361,,34.071468,-118.360466,Mid City West#Fairfax District#Farmer Market#Miracle Mile#Park la Brea,,,347,Social#Food and Dining#Restaurants,1,,null
5ebfe0e0-e936-4f7e-9300-a4b4421de5c2,Marengo Grill and Coffee House,1830 Marengo St,,,Los Angeles,CA,,,90033,us,(323) 225-2425,(323) 225-2441,34.058053,-118.210818,Lincoln Heights#Brooklyn Heights#East LA#Boyle Heights#Downtown Los Angeles#Civic Center#Little Tokyo#Historic Core#theeastside,http://www.marengogrillandcatering.com,,347,Social#Food and Dining#Restaurants,1,,null
fa6e35df-6128-4b83-9229-ae4e5b880d3c,Versailles Restaurant,10319 Venice Blvd,,,Los Angeles,CA,,,90034,us,(310) 558-3168,(310) 558-1817,34.021005,-118.403498,Palms#Downtown#West LA#Westside#Little Tokyo#Civic Center#Downtown Los Angeles#Historic Core#West Adams#thewestsidecity#Downtown Culver City,http://www.versaillescuban.com,info@versaillescuban.com,347,Social#Food and Dining#Restaurants,1,,null
021de950-6711-4e3b-891e-48c3c1540858,Intelligentsia Coffee and Tea,3922 W Sunset Blvd,,,Los Angeles,CA,,,90029,us,(323) 663-6173,,34.092092,-118.280229,Silverlake#Sunset Junction#East LA#Greater Echo Park Elysian#Los Feliz#Downtown Los Angeles#Historic Core#Civic Center#Little Tokyo#Venice#hollywood#Thai Town#Westlake,http://www.intelligentsiacoffee.com,,347,Social#Food and Dining#Restaurants,1,,null
77c41f79-3740-4d3b-b335-8358bf23493f,Susana's Restaurant,5218 S Vermont Ave,,,Los Angeles,CA,,,90037,us,(323) 752-8301,,33.994785,-118.291501,Vermont Harbor#South LA#El Sereno#Downtown Los Angeles#Civic Center#Historic Core#Little Tokyo,,,347,Social#Food and Dining#Restaurants,1,,null
71582550-eb5e-4225-bd8a-3c7b3ff15bc6,Taza,1825 W Sunset Blvd,,,Los Angeles,CA,,,90026,us,(213) 568-3419,,34.078005,-118.25984,Greater Echo Park Elysian,,,347,Social#Food and Dining#Restaurants,1,,null
7135fe84-8d11-4056-b6a4-1055217140a6,Monterrey Food Products,3939 E Cesar E Chavez Ave,,,Los Angeles,CA,,,90063,us,(323) 263-2143,,34.040615,-118.181075,Maravilla#Wellington Heights,,,347,Social#Food and Dining#Restaurants,1,,null
e3570492-d716-4053-9e0a-8a310e065c26,Brentwood,148 S Barrington Ave,,,Los Angeles,CA,,,90049,us,(310) 476-3511,(310) 440-8712,34.064705,-118.469381,Brentwood#Westgate Heights#Brentwood Glen#Rustic Canyon#Westwood#West LA#Little Persia#Riviera#Brentwood Village#Little Tokyo#Civic Center#Historic Core#Downtown Los Angeles#Westside#thewestsidecity#Brentwood Circle#Brentwood Heights,http://www.brentwoodrestaurant.com,foodcowest@yahoo.com,347,Social#Food and Dining#Restaurants,1,,null
11bf5bc1-cb51-4ac2-9775-1f086f39e0dd,Tatiana's Restaurant,322 E Washington Blvd,,,Los Angeles,CA,,,90015,us,(213) 749-2525,,34.029778,-118.262243,Fashion District#Jefferson,,,347,Social#Food and Dining#Restaurants,1,,null
64b7ab00-ab4d-474f-8b01-af5e11b6d2f2,Silent Cinema,1117 N Orange Dr,,,Los Angeles,CA,,,90038,us,(323) 464-4118,,34.091294,-118.341605,Hollywood#Melrose District#Central LA,,,347,Social#Food and Dining#Restaurants,1,,null
e653ae05-ee28-4481-af91-0dc85cc3b5b7,Marisco El Guasavense,1901 E Gage Ave,,,Los Angeles,CA,,,90001,us,(323) 585-5757,,33.982137,-118.238809,Florence#Pueblo del Rio Public Housing,,,347,Social#Food and Dining#Restaurants,1,,null
bdd95d84-587d-43bf-8b66-6e043d96ee3f,Fashion,189 The Grove Dr,,,Los Angeles,CA,,,90036,us,(323) 900-8080,,34.07284,-118.35634,Mid City West#Park la Brea#Miracle Mile#Bicentennial#Fairfax District,http://www.thegrovela.com,,347,Social#Food and Dining#Restaurants,1,,null
71f816f0-bef8-012e-5614-003048cad9da,Haasam Foods,8985 Venice Blvd,,,Los Angeles,CA,,,90034,us,(310) 559-1800,,34.027919,-118.391814,Culver Junction#Palms#Downtown,http://www.togos.com,,347,Social#Food and Dining#Restaurants,1,,null
066ccce4-b36d-4325-969d-311e8c8d6431,Mixed Greens,110 E 9th St,,,Los Angeles,CA,,,90079,us,(213) 624-3140,,34.041242,-118.254909,Downtown Los Angeles#Historic Core#Fashion District#Downtown#Jewelry District,http://www.mixedgreens.com/ArtWeb/html/ArtistResume.asp?artnum=39,,347,Social#Food and Dining#Restaurants,1,,null
